kiosk_id,location_name,date,samples_dispensed,restock_qty,foot_traffic_index,is_promo,temp_f,precip_in,zip,city,state,inventory_on_hand,dow,month,week_of_year,rolling_7d,rolling_28d,lag_1d,lag_7d
26359,Trenton - Costco,2026-03-11,64,0,2.62,False,64.9,0.03,08608,Trenton,New Jersey,198,2,3,11,48.0,60.4,32.0,58.0
26359,Trenton - Costco,2026-03-12,39,0,1.95,False,47.2,0.53,08608,Trenton,New Jersey,159,3,3,11,42.7,59.1,64.0,76.0
26359,Trenton - Costco,2026-03-13,55,0,2.67,False,37.9,0.0,08608,Trenton,New Jersey,104,4,3,11,43.1,58.8,39.0,52.0
26359,Trenton - Costco,2026-03-14,62,0,4.95,False,44.2,0.0,08608,Trenton,New Jersey,42,5,3,11,38.1,59.0,55.0,97.0
26359,Trenton - Costco,2026-03-15,42,0,3.74,True,41.4,0.0,08608,Trenton,New Jersey,0,6,3,11,42.0,57.6,62.0,15.0
26359,Trenton - Costco,2026-03-16,0,0,2.47,False,58.0,0.5,08608,Trenton,New Jersey,0,0,3,12,42.0,56.2,42.0,0.0
26359,Trenton - Costco,2026-03-17,0,0,4.06,True,37.0,0.18,08608,Trenton,New Jersey,0,1,3,12,37.4,54.1,0.0,32.0
26359,Trenton - Costco,2026-03-18,0,0,2.88,False,30.9,0.0,08608,Trenton,New Jersey,0,2,3,12,28.3,50.6,0.0,64.0
26359,Trenton - Costco,2026-03-19,0,0,4.12,False,36.8,0.0,08608,Trenton,New Jersey,0,3,3,12,22.7,49.2,0.0,39.0
26359,Trenton - Costco,2026-03-20,48,269,4.44,False,47.6,0.09,08608,Trenton,New Jersey,221,4,3,12,21.7,48.8,0.0,55.0
26359,Trenton - Costco,2026-03-21,58,0,3.49,False,51.5,0.07,08608,Trenton,New Jersey,163,5,3,12,21.1,47.4,48.0,62.0
26359,Trenton - Costco,2026-03-22,61,0,2.45,True,54.4,0.01,08608,Trenton,New Jersey,102,6,3,12,23.9,47.0,58.0,42.0
26359,Trenton - Costco,2026-03-23,37,0,4.0,False,45.2,0.2,08608,Trenton,New Jersey,65,0,3,13,29.1,46.2,61.0,0.0
26359,Trenton - Costco,2026-03-24,63,0,3.12,False,39.0,0.0,08608,Trenton,New Jersey,2,1,3,13,38.1,46.1,37.0,0.0
26359,Trenton - Costco,2026-03-25,52,287,2.84,False,43.8,0.0,08608,Trenton,New Jersey,237,2,3,13,45.6,46.2,63.0,0.0
26359,Trenton - Costco,2026-03-26,89,0,4.28,True,59.8,0.0,08608,Trenton,New Jersey,148,3,3,13,58.3,47.7,52.0,0.0
26359,Trenton - Costco,2026-03-27,59,0,3.76,False,52.5,0.45,08608,Trenton,New Jersey,89,4,3,13,59.9,46.9,89.0,48.0
26359,Trenton - Costco,2026-03-28,57,0,3.92,False,37.8,0.0,08608,Trenton,New Jersey,32,5,3,13,59.7,46.2,59.0,58.0
26359,Trenton - Costco,2026-03-29,32,0,2.2,False,42.0,0.0,08608,Trenton,New Jersey,0,6,3,13,55.6,45.2,57.0,61.0
26359,Trenton - Costco,2026-03-30,0,0,2.79,False,56.5,0.0,08608,Trenton,New Jersey,0,0,3,14,50.3,43.1,32.0,37.0
26359,Trenton - Costco,2026-03-31,83,296,3.89,False,67.7,0.0,08608,Trenton,New Jersey,213,1,3,14,53.1,44.0,0.0,63.0
26359,Trenton - Costco,2026-04-01,33,0,4.47,False,69.6,0.18,08608,Trenton,New Jersey,180,2,4,14,50.4,43.1,83.0,52.0
26359,Trenton - Costco,2026-04-02,75,0,2.6,False,46.7,0.08,08608,Trenton,New Jersey,105,3,4,14,48.4,43.0,33.0,89.0
26359,Trenton - Costco,2026-04-03,79,0,2.22,False,54.5,0.0,08608,Trenton,New Jersey,26,4,4,14,51.3,44.0,75.0,59.0
26359,Trenton - Costco,2026-04-04,26,0,2.33,False,60.2,0.0,08608,Trenton,New Jersey,0,5,4,14,46.9,41.5,79.0,57.0
26359,Trenton - Costco,2026-04-05,0,0,2.58,False,54.5,0.33,08608,Trenton,New Jersey,0,6,4,14,42.3,40.9,26.0,32.0
26359,Trenton - Costco,2026-04-06,48,267,2.35,False,48.1,0.0,08608,Trenton,New Jersey,219,0,4,15,49.1,42.6,0.0,0.0
26359,Trenton - Costco,2026-04-07,70,0,2.18,False,47.2,0.0,08608,Trenton,New Jersey,149,1,4,15,47.3,44.0,48.0,83.0
26359,Trenton - Costco,2026-04-08,54,0,2.7,False,38.2,0.0,08608,Trenton,New Jersey,95,2,4,15,50.3,43.6,70.0,33.0
26359,Trenton - Costco,2026-04-09,64,0,3.82,False,42.6,0.0,08608,Trenton,New Jersey,31,3,4,15,48.7,44.5,54.0,75.0
26359,Trenton - Costco,2026-04-10,31,0,3.72,False,51.0,0.0,08608,Trenton,New Jersey,0,4,4,15,41.9,43.7,64.0,79.0
26359,Trenton - Costco,2026-04-11,0,0,4.64,False,55.3,0.0,08608,Trenton,New Jersey,0,5,4,15,38.1,41.5,31.0,26.0
26359,Trenton - Costco,2026-04-12,62,257,4.78,False,51.3,0.0,08608,Trenton,New Jersey,195,6,4,15,47.0,42.2,0.0,0.0
26359,Trenton - Costco,2026-04-13,49,0,1.86,False,64.9,0.0,08608,Trenton,New Jersey,146,0,4,16,47.1,43.9,62.0,48.0
26359,Trenton - Costco,2026-04-14,75,292,1.93,False,73.7,0.0,08608,Trenton,New Jersey,363,1,4,16,47.9,46.6,49.0,70.0
26359,Trenton - Costco,2026-04-15,40,0,3.18,False,76.4,0.03,08608,Trenton,New Jersey,323,2,4,16,45.9,48.0,75.0,54.0
26359,Trenton - Costco,2026-04-16,82,0,2.21,False,78.7,0.0,08608,Trenton,New Jersey,241,3,4,16,48.4,51.0,40.0,64.0
26360,Princeton - Wegmans,2024-10-01,54,292,1.97,False,62.3,0.0,08540,Princeton,New Jersey,538,1,10,40,54.0,54.0,0.0,0.0
26360,Princeton - Wegmans,2024-10-02,55,0,3.14,False,61.3,0.01,08540,Princeton,New Jersey,483,2,10,40,54.5,54.5,54.0,0.0
26360,Princeton - Wegmans,2024-10-03,72,0,3.66,False,64.3,0.0,08540,Princeton,New Jersey,411,3,10,40,60.3,60.3,55.0,0.0
26360,Princeton - Wegmans,2024-10-04,39,0,4.07,False,64.5,0.08,08540,Princeton,New Jersey,372,4,10,40,55.0,55.0,72.0,0.0
26360,Princeton - Wegmans,2024-10-05,144,0,4.49,True,65.5,0.0,08540,Princeton,New Jersey,228,5,10,40,72.8,72.8,39.0,0.0
26360,Princeton - Wegmans,2024-10-06,154,0,3.98,True,61.8,0.0,08540,Princeton,New Jersey,74,6,10,40,86.3,86.3,144.0,0.0
26360,Princeton - Wegmans,2024-10-07,58,259,3.74,False,65.2,0.28,08540,Princeton,New Jersey,275,0,10,41,82.3,82.3,154.0,0.0
26360,Princeton - Wegmans,2024-10-08,67,0,3.46,False,58.6,0.0,08540,Princeton,New Jersey,208,1,10,41,84.1,80.4,58.0,54.0
26360,Princeton - Wegmans,2024-10-09,48,0,2.94,False,58.2,0.0,08540,Princeton,New Jersey,160,2,10,41,83.1,76.8,67.0,55.0
26360,Princeton - Wegmans,2024-10-10,45,0,2.75,False,53.5,0.0,08540,Princeton,New Jersey,115,3,10,41,79.3,73.6,48.0,72.0
26360,Princeton - Wegmans,2024-10-11,61,0,3.78,False,54.9,0.0,08540,Princeton,New Jersey,54,4,10,41,82.4,72.5,45.0,39.0
26360,Princeton - Wegmans,2024-10-12,54,0,2.92,False,63.2,0.0,08540,Princeton,New Jersey,0,5,10,41,69.6,70.9,61.0,144.0
26360,Princeton - Wegmans,2024-10-13,0,0,3.97,False,65.2,0.0,08540,Princeton,New Jersey,0,6,10,41,47.6,65.5,54.0,154.0
26360,Princeton - Wegmans,2024-10-14,0,0,4.5,False,60.4,0.01,08540,Princeton,New Jersey,0,0,10,42,39.3,60.8,0.0,58.0
26360,Princeton - Wegmans,2024-10-15,0,0,2.11,True,49.2,0.0,08540,Princeton,New Jersey,0,1,10,42,29.7,56.7,0.0,67.0
26360,Princeton - Wegmans,2024-10-16,0,0,3.02,False,48.5,0.0,08540,Princeton,New Jersey,0,2,10,42,22.9,53.2,0.0,48.0
26360,Princeton - Wegmans,2024-10-17,0,0,3.89,False,48.4,0.0,08540,Princeton,New Jersey,0,3,10,42,16.4,50.1,0.0,45.0
26360,Princeton - Wegmans,2024-10-18,0,0,4.28,True,53.9,0.0,08540,Princeton,New Jersey,0,4,10,42,7.7,47.3,0.0,61.0
26360,Princeton - Wegmans,2024-10-19,0,0,2.47,True,55.9,0.0,08540,Princeton,New Jersey,0,5,10,42,0.0,44.8,0.0,54.0
26360,Princeton - Wegmans,2024-10-20,0,0,4.26,False,57.6,0.0,08540,Princeton,New Jersey,0,6,10,42,0.0,42.6,0.0,0.0
26360,Princeton - Wegmans,2024-10-21,48,252,3.44,False,62.9,0.0,08540,Princeton,New Jersey,204,0,10,43,6.9,42.8,0.0,0.0
26360,Princeton - Wegmans,2024-10-22,67,286,2.16,False,68.4,0.0,08540,Princeton,New Jersey,423,1,10,43,16.4,43.9,48.0,0.0
26360,Princeton - Wegmans,2024-10-23,46,0,1.68,False,64.3,0.0,08540,Princeton,New Jersey,377,2,10,43,23.0,44.0,67.0,0.0
26360,Princeton - Wegmans,2024-10-24,67,0,3.79,False,60.5,0.0,08540,Princeton,New Jersey,310,3,10,43,32.6,45.0,46.0,0.0
26360,Princeton - Wegmans,2024-10-25,76,268,3.0,False,52.6,0.0,08540,Princeton,New Jersey,502,4,10,43,43.4,46.2,67.0,0.0
26360,Princeton - Wegmans,2024-10-26,54,0,4.06,False,55.6,0.0,08540,Princeton,New Jersey,448,5,10,43,51.1,46.5,76.0,0.0
26360,Princeton - Wegmans,2024-10-27,93,0,4.96,False,49.3,0.0,08540,Princeton,New Jersey,355,6,10,43,64.4,48.2,54.0,0.0
26360,Princeton - Wegmans,2024-10-28,35,0,1.75,False,49.5,0.0,08540,Princeton,New Jersey,320,0,10,44,62.6,47.8,93.0,48.0
26360,Princeton - Wegmans,2024-10-29,54,0,1.54,True,54.6,0.0,08540,Princeton,New Jersey,266,1,10,44,60.7,47.8,35.0,67.0
26360,Princeton - Wegmans,2024-10-30,75,0,4.15,False,62.1,0.0,08540,Princeton,New Jersey,191,2,10,44,64.9,48.5,54.0,46.0
26360,Princeton - Wegmans,2024-10-31,55,283,3.3,False,67.5,0.0,08540,Princeton,New Jersey,419,3,10,44,63.1,47.9,75.0,67.0
26360,Princeton - Wegmans,2024-11-01,50,0,1.5,False,69.3,0.0,08540,Princeton,New Jersey,369,4,11,44,59.4,48.2,55.0,76.0
26360,Princeton - Wegmans,2024-11-02,96,0,2.25,False,53.5,0.0,08540,Princeton,New Jersey,273,5,11,44,65.4,46.5,50.0,54.0
26360,Princeton - Wegmans,2024-11-03,92,0,2.73,False,45.9,0.0,08540,Princeton,New Jersey,181,6,11,44,65.3,44.3,96.0,93.0
26360,Princeton - Wegmans,2024-11-04,52,0,2.49,False,48.6,0.0,08540,Princeton,New Jersey,129,0,11,45,67.7,44.1,92.0,35.0
26360,Princeton - Wegmans,2024-11-05,38,0,3.18,False,60.1,0.0,08540,Princeton,New Jersey,91,1,11,45,65.4,43.1,52.0,54.0
26360,Princeton - Wegmans,2024-11-06,85,0,4.11,False,69.0,0.0,08540,Princeton,New Jersey,6,2,11,45,66.9,44.4,38.0,75.0
26360,Princeton - Wegmans,2024-11-07,6,0,3.58,False,65.5,0.0,08540,Princeton,New Jersey,0,3,11,45,59.9,43.0,85.0,55.0
26360,Princeton - Wegmans,2024-11-08,0,0,2.29,False,57.1,0.0,08540,Princeton,New Jersey,0,4,11,45,52.7,40.8,6.0,50.0
26360,Princeton - Wegmans,2024-11-09,0,0,3.8,False,48.3,0.0,08540,Princeton,New Jersey,0,5,11,45,39.0,38.9,0.0,96.0
26360,Princeton - Wegmans,2024-11-10,0,0,3.7,False,47.9,0.05,08540,Princeton,New Jersey,0,6,11,45,25.9,38.9,0.0,92.0
26360,Princeton - Wegmans,2024-11-11,0,0,4.47,False,59.8,0.25,08540,Princeton,New Jersey,0,0,11,46,18.4,38.9,0.0,52.0
26360,Princeton - Wegmans,2024-11-12,64,261,3.11,False,49.1,0.0,08540,Princeton,New Jersey,197,1,11,46,22.1,41.2,0.0,38.0
26360,Princeton - Wegmans,2024-11-13,66,0,3.5,False,39.8,0.0,08540,Princeton,New Jersey,131,2,11,46,19.4,43.5,64.0,85.0
26360,Princeton - Wegmans,2024-11-14,50,0,4.17,False,39.7,0.0,08540,Princeton,New Jersey,81,3,11,46,25.7,45.3,66.0,6.0
26360,Princeton - Wegmans,2024-11-15,64,266,3.7,False,46.7,0.0,08540,Princeton,New Jersey,283,4,11,46,34.9,47.6,50.0,0.0
26360,Princeton - Wegmans,2024-11-16,67,0,2.26,False,50.1,0.0,08540,Princeton,New Jersey,216,5,11,46,44.4,50.0,64.0,0.0
26360,Princeton - Wegmans,2024-11-17,69,0,3.13,False,50.3,0.0,08540,Princeton,New Jersey,147,6,11,46,54.3,52.5,67.0,0.0
26360,Princeton - Wegmans,2024-11-18,45,0,2.2,False,52.4,0.0,08540,Princeton,New Jersey,102,0,11,47,60.7,52.4,69.0,0.0
26360,Princeton - Wegmans,2024-11-19,55,296,4.03,False,50.5,0.0,08540,Princeton,New Jersey,343,1,11,47,59.4,51.9,45.0,64.0
26360,Princeton - Wegmans,2024-11-20,58,0,2.07,False,54.6,0.0,08540,Princeton,New Jersey,285,2,11,47,58.3,52.4,55.0,66.0
26360,Princeton - Wegmans,2024-11-21,30,0,2.87,False,46.3,1.53,08540,Princeton,New Jersey,255,3,11,47,55.4,51.0,58.0,50.0
26360,Princeton - Wegmans,2024-11-22,42,0,3.95,False,37.0,0.44,08540,Princeton,New Jersey,213,4,11,47,52.3,49.8,30.0,64.0
26360,Princeton - Wegmans,2024-11-23,79,0,3.64,False,42.2,0.01,08540,Princeton,New Jersey,134,5,11,47,54.0,50.7,42.0,67.0
26360,Princeton - Wegmans,2024-11-24,83,295,2.14,True,47.2,0.0,08540,Princeton,New Jersey,346,6,11,47,56.0,50.4,79.0,69.0
26360,Princeton - Wegmans,2024-11-25,56,0,2.59,False,44.7,0.0,08540,Princeton,New Jersey,290,0,11,48,57.6,51.1,83.0,45.0
26360,Princeton - Wegmans,2024-11-26,72,269,4.37,False,51.1,0.09,08540,Princeton,New Jersey,487,1,11,48,60.0,51.8,56.0,55.0
26360,Princeton - Wegmans,2024-11-27,68,0,4.01,False,43.1,0.0,08540,Princeton,New Jersey,419,2,11,48,61.4,51.5,72.0,58.0
26360,Princeton - Wegmans,2024-11-28,72,0,4.17,False,44.6,0.63,08540,Princeton,New Jersey,347,3,11,48,67.4,52.1,68.0,30.0
26360,Princeton - Wegmans,2024-11-29,64,0,2.33,False,38.5,0.0,08540,Princeton,New Jersey,283,4,11,48,70.6,52.6,72.0,42.0
26360,Princeton - Wegmans,2024-11-30,59,285,2.94,False,31.3,0.0,08540,Princeton,New Jersey,509,5,11,48,67.7,51.3,64.0,79.0
26360,Princeton - Wegmans,2024-12-01,106,0,4.24,False,29.6,0.0,08540,Princeton,New Jersey,403,6,12,48,71.0,51.8,59.0,83.0
26360,Princeton - Wegmans,2024-12-02,55,0,2.6,False,30.5,0.0,08540,Princeton,New Jersey,348,0,12,49,70.9,51.9,106.0,56.0
26360,Princeton - Wegmans,2024-12-03,97,0,2.34,True,32.7,0.0,08540,Princeton,New Jersey,251,1,12,49,74.4,54.0,55.0,72.0
26360,Princeton - Wegmans,2024-12-04,37,0,3.61,False,32.4,0.0,08540,Princeton,New Jersey,214,2,12,49,70.0,52.3,97.0,68.0
26360,Princeton - Wegmans,2024-12-05,43,0,2.69,False,35.5,0.17,08540,Princeton,New Jersey,171,3,12,49,65.9,53.6,37.0,72.0
26360,Princeton - Wegmans,2024-12-06,56,0,2.12,False,29.5,0.0,08540,Princeton,New Jersey,115,4,12,49,64.7,55.6,43.0,64.0
26360,Princeton - Wegmans,2024-12-07,100,0,3.13,False,32.7,0.0,08540,Princeton,New Jersey,15,5,12,49,70.6,59.2,56.0,59.0
26360,Princeton - Wegmans,2024-12-08,15,0,3.32,False,43.4,0.0,08540,Princeton,New Jersey,0,6,12,49,57.6,59.7,100.0,106.0
26360,Princeton - Wegmans,2024-12-09,0,0,3.68,False,41.6,0.18,08540,Princeton,New Jersey,0,0,12,50,49.7,59.7,15.0,55.0
26360,Princeton - Wegmans,2024-12-10,76,285,3.73,False,47.2,0.24,08540,Princeton,New Jersey,209,1,12,50,46.7,60.1,0.0,97.0
26360,Princeton - Wegmans,2024-12-11,42,0,3.05,False,55.2,1.29,08540,Princeton,New Jersey,167,2,12,50,47.4,59.3,76.0,37.0
26360,Princeton - Wegmans,2024-12-12,107,289,1.59,True,34.5,0.0,08540,Princeton,New Jersey,349,3,12,50,56.6,61.3,42.0,43.0
26360,Princeton - Wegmans,2024-12-13,42,0,2.17,False,27.1,0.0,08540,Princeton,New Jersey,307,4,12,50,54.6,60.5,107.0,56.0
26360,Princeton - Wegmans,2024-12-14,77,0,4.33,False,26.1,0.0,08540,Princeton,New Jersey,230,5,12,50,51.3,60.9,42.0,100.0
26360,Princeton - Wegmans,2024-12-15,68,0,4.88,False,29.8,0.01,08540,Princeton,New Jersey,162,6,12,50,58.9,60.9,77.0,15.0
26360,Princeton - Wegmans,2024-12-16,75,0,1.61,True,39.8,0.72,08540,Princeton,New Jersey,87,0,12,51,69.6,61.9,68.0,0.0
26360,Princeton - Wegmans,2024-12-17,63,0,3.83,False,51.0,0.09,08540,Princeton,New Jersey,24,1,12,51,67.7,62.2,75.0,76.0
26360,Princeton - Wegmans,2024-12-18,24,0,2.41,False,43.5,0.16,08540,Princeton,New Jersey,0,2,12,51,65.1,61.0,63.0,42.0
26360,Princeton - Wegmans,2024-12-19,0,0,3.79,False,39.6,0.11,08540,Princeton,New Jersey,0,3,12,51,49.9,59.9,24.0,107.0
26360,Princeton - Wegmans,2024-12-20,0,0,2.63,False,33.2,0.13,08540,Princeton,New Jersey,0,4,12,51,43.9,58.4,0.0,42.0
26360,Princeton - Wegmans,2024-12-21,0,0,3.55,False,27.1,0.16,08540,Princeton,New Jersey,0,5,12,51,32.9,55.6,0.0,77.0
26360,Princeton - Wegmans,2024-12-22,0,0,2.78,False,15.5,0.0,08540,Princeton,New Jersey,0,6,12,51,23.1,52.6,0.0,68.0
26360,Princeton - Wegmans,2024-12-23,0,0,3.61,True,13.4,0.0,08540,Princeton,New Jersey,0,0,12,52,12.4,50.6,0.0,75.0
26360,Princeton - Wegmans,2024-12-24,72,283,3.95,False,28.7,0.06,08540,Princeton,New Jersey,211,1,12,52,13.7,50.6,0.0,63.0
26360,Princeton - Wegmans,2024-12-25,84,270,3.93,True,27.9,0.0,08540,Princeton,New Jersey,397,2,12,52,22.3,51.2,72.0,24.0
26360,Princeton - Wegmans,2024-12-26,53,0,2.25,False,24.4,0.0,08540,Princeton,New Jersey,344,3,12,52,29.9,50.5,84.0,0.0
26360,Princeton - Wegmans,2024-12-27,67,0,3.37,False,28.1,0.0,08540,Princeton,New Jersey,277,4,12,52,39.4,50.6,53.0,0.0
26360,Princeton - Wegmans,2024-12-28,95,0,3.36,False,38.9,0.4,08540,Princeton,New Jersey,182,5,12,52,53.0,51.9,67.0,0.0
26360,Princeton - Wegmans,2024-12-29,96,0,3.99,False,50.9,0.04,08540,Princeton,New Jersey,86,6,12,52,66.7,51.6,95.0,0.0
26360,Princeton - Wegmans,2024-12-30,53,273,4.23,False,51.9,0.24,08540,Princeton,New Jersey,306,0,12,1,74.3,51.5,96.0,0.0
26360,Princeton - Wegmans,2024-12-31,46,290,4.36,False,42.9,0.45,08540,Princeton,New Jersey,550,1,12,1,70.6,49.7,53.0,72.0
26360,Princeton - Wegmans,2025-01-01,83,0,3.07,False,44.4,0.05,08540,Princeton,New Jersey,467,2,1,1,70.4,51.3,46.0,84.0
26360,Princeton - Wegmans,2025-01-02,74,0,2.45,False,35.8,0.0,08540,Princeton,New Jersey,393,3,1,1,73.4,52.4,83.0,53.0
26360,Princeton - Wegmans,2025-01-03,48,0,2.06,False,31.7,0.01,08540,Princeton,New Jersey,345,4,1,1,70.7,52.1,74.0,67.0
26360,Princeton - Wegmans,2025-01-04,55,0,2.24,False,28.6,0.0,08540,Princeton,New Jersey,290,5,1,1,65.0,50.5,48.0,95.0
26360,Princeton - Wegmans,2025-01-05,61,0,2.27,False,27.1,0.0,08540,Princeton,New Jersey,229,6,1,1,60.0,52.2,55.0,96.0
26360,Princeton - Wegmans,2025-01-06,63,0,1.87,False,27.2,0.13,08540,Princeton,New Jersey,166,0,1,2,61.4,54.4,61.0,53.0
26360,Princeton - Wegmans,2025-01-07,55,266,4.3,False,23.4,0.0,08540,Princeton,New Jersey,377,1,1,2,62.7,53.7,63.0,46.0
26360,Princeton - Wegmans,2025-01-08,75,0,4.4,True,24.1,0.0,08540,Princeton,New Jersey,302,2,1,2,61.6,54.9,55.0,83.0
26360,Princeton - Wegmans,2025-01-09,57,0,4.17,False,23.8,0.0,08540,Princeton,New Jersey,245,3,1,2,59.1,53.1,75.0,74.0
26360,Princeton - Wegmans,2025-01-10,51,0,2.78,False,29.3,0.02,08540,Princeton,New Jersey,194,4,1,2,59.6,53.4,57.0,48.0
26360,Princeton - Wegmans,2025-01-11,87,0,2.77,True,28.8,0.07,08540,Princeton,New Jersey,107,5,1,2,64.1,53.8,51.0,55.0
26360,Princeton - Wegmans,2025-01-12,59,0,3.27,False,32.8,0.0,08540,Princeton,New Jersey,48,6,1,2,63.9,53.4,87.0,61.0
26360,Princeton - Wegmans,2025-01-13,45,0,2.27,False,34.3,0.0,08540,Princeton,New Jersey,3,0,1,3,61.3,52.4,59.0,63.0
26360,Princeton - Wegmans,2025-01-14,69,296,2.88,False,27.3,0.0,08540,Princeton,New Jersey,230,1,1,3,63.3,52.6,45.0,55.0
26360,Princeton - Wegmans,2025-01-15,61,0,3.06,False,26.0,0.0,08540,Princeton,New Jersey,169,2,1,3,61.3,53.9,69.0,75.0
26360,Princeton - Wegmans,2025-01-16,54,0,3.51,False,25.5,0.02,08540,Princeton,New Jersey,115,3,1,3,60.9,55.8,61.0,57.0
26360,Princeton - Wegmans,2025-01-17,43,0,1.95,False,31.4,0.0,08540,Princeton,New Jersey,72,4,1,3,59.7,57.4,54.0,51.0
26360,Princeton - Wegmans,2025-01-18,61,0,4.95,False,36.0,0.09,08540,Princeton,New Jersey,11,5,1,3,56.0,59.5,43.0,87.0
26360,Princeton - Wegmans,2025-01-19,11,0,3.35,False,32.0,0.35,08540,Princeton,New Jersey,0,6,1,3,49.1,59.9,61.0,59.0
26360,Princeton - Wegmans,2025-01-20,0,0,2.45,False,17.9,0.0,08540,Princeton,New Jersey,0,0,1,4,42.7,59.9,11.0,45.0
26360,Princeton - Wegmans,2025-01-21,0,0,2.71,False,11.5,0.02,08540,Princeton,New Jersey,0,1,1,4,32.9,57.4,0.0,69.0
26360,Princeton - Wegmans,2025-01-22,0,0,3.3,True,11.1,0.0,08540,Princeton,New Jersey,0,2,1,4,24.1,54.4,0.0,61.0
26360,Princeton - Wegmans,2025-01-23,0,0,2.07,False,17.0,0.0,08540,Princeton,New Jersey,0,3,1,4,16.4,52.5,0.0,54.0
26360,Princeton - Wegmans,2025-01-24,0,0,3.33,False,22.0,0.0,08540,Princeton,New Jersey,0,4,1,4,10.3,50.1,0.0,43.0
26360,Princeton - Wegmans,2025-01-25,0,0,4.72,False,21.6,0.0,08540,Princeton,New Jersey,0,5,1,4,1.6,46.7,0.0,61.0
26360,Princeton - Wegmans,2025-01-26,0,0,4.82,True,31.4,0.0,08540,Princeton,New Jersey,0,6,1,4,0.0,43.2,0.0,11.0
26360,Princeton - Wegmans,2025-01-27,0,0,2.99,False,29.7,0.0,08540,Princeton,New Jersey,0,0,1,5,0.0,41.4,0.0,0.0
26360,Princeton - Wegmans,2025-01-28,0,0,3.78,False,33.8,0.0,08540,Princeton,New Jersey,0,1,1,5,0.0,39.7,0.0,0.0
26360,Princeton - Wegmans,2025-01-29,0,0,2.97,False,39.9,0.0,08540,Princeton,New Jersey,0,2,1,5,0.0,36.8,0.0,0.0
26360,Princeton - Wegmans,2025-01-30,0,0,2.14,False,29.9,0.0,08540,Princeton,New Jersey,0,3,1,5,0.0,34.1,0.0,0.0
26360,Princeton - Wegmans,2025-01-31,0,0,2.9,False,39.4,0.44,08540,Princeton,New Jersey,0,4,1,5,0.0,32.4,0.0,0.0
26360,Princeton - Wegmans,2025-02-01,0,0,2.26,False,33.9,0.13,08540,Princeton,New Jersey,0,5,2,5,0.0,30.4,0.0,0.0
26360,Princeton - Wegmans,2025-02-02,0,0,3.72,False,25.7,0.02,08540,Princeton,New Jersey,0,6,2,5,0.0,28.2,0.0,0.0
26360,Princeton - Wegmans,2025-02-03,44,265,3.35,False,37.0,0.0,08540,Princeton,New Jersey,221,0,2,6,6.3,27.6,0.0,0.0
26360,Princeton - Wegmans,2025-02-04,58,268,3.63,False,38.5,0.0,08540,Princeton,New Jersey,431,1,2,6,14.6,27.7,44.0,0.0
26360,Princeton - Wegmans,2025-02-05,59,0,4.24,True,29.8,0.0,08540,Princeton,New Jersey,372,2,2,6,23.0,27.1,58.0,0.0
26360,Princeton - Wegmans,2025-02-06,65,0,3.02,False,34.6,0.36,08540,Princeton,New Jersey,307,3,2,6,32.3,27.4,59.0,0.0
26360,Princeton - Wegmans,2025-02-07,56,0,2.22,False,35.1,0.0,08540,Princeton,New Jersey,251,4,2,6,40.3,27.6,65.0,0.0
26360,Princeton - Wegmans,2025-02-08,93,0,2.78,False,28.9,0.24,08540,Princeton,New Jersey,158,5,2,6,53.6,27.8,56.0,0.0
26360,Princeton - Wegmans,2025-02-09,89,0,3.91,True,32.8,0.2,08540,Princeton,New Jersey,69,6,2,6,66.3,28.9,93.0,0.0
26360,Princeton - Wegmans,2025-02-10,69,0,2.18,False,30.9,0.0,08540,Princeton,New Jersey,0,0,2,7,69.9,29.7,89.0,44.0
26360,Princeton - Wegmans,2025-02-11,0,0,2.31,False,28.5,0.07,08540,Princeton,New Jersey,0,1,2,7,61.6,27.2,69.0,58.0
26360,Princeton - Wegmans,2025-02-12,0,0,4.25,False,31.0,0.18,08540,Princeton,New Jersey,0,2,2,7,53.1,25.1,0.0,59.0
26360,Princeton - Wegmans,2025-02-13,53,253,2.55,False,38.7,0.2,08540,Princeton,New Jersey,200,3,2,7,51.4,25.0,0.0,65.0
26360,Princeton - Wegmans,2025-02-14,103,0,4.4,True,29.2,0.0,08540,Princeton,New Jersey,97,4,2,7,58.1,27.2,53.0,56.0
26360,Princeton - Wegmans,2025-02-15,55,0,4.41,False,31.0,0.31,08540,Princeton,New Jersey,42,5,2,7,52.7,27.0,103.0,93.0
26360,Princeton - Wegmans,2025-02-16,42,0,2.24,False,37.9,1.06,08540,Princeton,New Jersey,0,6,2,7,46.0,28.1,55.0,89.0
26360,Princeton - Wegmans,2025-02-17,0,0,1.72,False,29.3,0.0,08540,Princeton,New Jersey,0,0,2,8,36.1,28.1,42.0,69.0
26360,Princeton - Wegmans,2025-02-18,0,0,3.43,False,21.8,0.0,08540,Princeton,New Jersey,0,1,2,8,36.1,28.1,0.0,0.0
26360,Princeton - Wegmans,2025-02-19,0,0,3.26,False,22.4,0.0,08540,Princeton,New Jersey,0,2,2,8,36.1,28.1,0.0,0.0
26360,Princeton - Wegmans,2025-02-20,0,0,3.53,False,23.1,0.06,08540,Princeton,New Jersey,0,3,2,8,28.6,28.1,0.0,53.0
26360,Princeton - Wegmans,2025-02-21,0,0,2.85,False,25.6,0.0,08540,Princeton,New Jersey,0,4,2,8,13.9,28.1,0.0,103.0
